# this table describes the count for each observation concept in OBSERVATION_FACTS.txt ##
cpt,count
ICD9:719.07,448
ICD10:O09.91,448
MDCTN:34447,448
ICD9:883.0,448
DEPT|1070011001152|EPIC,448
MDCTN:113476,447
HCPCS:J1050,447
CPT:3077F,447
ICD10:K86.0,447
DEPT|1070000000042|EPIC,447
MDCTN:27660,447
MDCTN:10865,447
ICD10:R10.33,446
ICD10:I67.1,446
CLIN|254|ADS,446
MDCTN:68084059111|ADS,446
CPT:99407,446
MDCTN:28810,446
MDCTN:59930156001|ADS,446
MDCTN:68382050016|ADS,446
MDCTN:200011,446
ICD9:595.9,445
ICD9:625.0,445
ICD9:V45.1,445
CPT:88321,445
MDCTN:10595,445
ICD9:292.0,445
MDCTN:68180051802|ADS,444
ICD10:M20.11,444
ICD10:I16.0,444
ICD10:I15.0,444
ICD9:V26.51,444
MDCTN:00024552131|ADS,444
ICD10:C95.00,444
ICD10:P39.3,444
ICD9:V58.32,444
MDCTN:64679092602|ADS,444
ICD10:B543ZZA,443
ICD10:M47.22,443
CPT:76775,442
MDCTN:35771,442
ICD10:I67.89,442
CPT:88309,442
MDCTN:00039022310|ADS,442
MDCTN:00006496300|ADS,442
ICD10:I67.9,441
ICD9:707.21,441
MDCTN:76357,441
ICD10:I44.4,441
ICD10:M35.1,441
MDCTN:105552,441
MDCTN:1662,441
MDCTN:00056017670|ADS,440
MDCTN:54868593700|ADS,440
ICD10:E13.621,440
MDCTN:63481062870|ADS,440
MDCTN:60429090760|ADS,440
ICD10:D22.9,440
MDCTN:36984,440
MDCTN:68382013516|ADS,440
ICD10:L30.8,440
ICD10:N10,440
ICD9:770.7,440
ICD10:E88.81,440
ICD10:R13.11,440
DEPT|1041293001011|EPIC,440
MDCTN:00093224001|ADS,440
ICD9:V85.44,439
ICD10:M47.9,439
ICD10:R23.8,439
ICD9:721.8,439
ICD9:V06.8,439
ICD9:V16.9,439
MDCTN:40841017,439
MDCTN:50458057990|ADS,438
ICD9:701.9,438
ICD10:A49.02,438
MDCTN:00093067005|ADS,438
MDCTN:40840353,438
MDCTN:58864068321|ADS,438
MDCTN:58864077520|ADS,438
CPT:31500,438
ICD10:K75.4,438
ICD10:J93.83,438
MDCTN:126580,438
ICD10:M86.18,438
ICD10:N43.3,437
CPT:3079F,437
LOINC:17351-8,437
ICD9:423.3,437
MDCTN:77725,437
MDCTN:39975,436
ICD9:517.3,436
MDCTN:68387054001|ADS,436
MDCTN:54868599500|ADS,436
MDCTN:68382006616|ADS,436
ICD9:239.0,436
MDCTN:27691,436
ICD9:402.91,436
DEPT|1070339325001|EPIC,436
ICD10:Z38.00,436
ICD10:F32.2,436
LOINC:2889-4,436
ICD9:40.23,436
NURS|6EST|ADS,436
ICD10:H35.133,435
ICD10:L93.0,435
ICD9:250.92,435
MDCTN:27644,435
ICD10:C92.10,435
CPT:11900,435
CPT:51702,435
MDCTN:14822,435
ICD9:742.59,434
MDCTN:59011026210|ADS,434
MDCTN:63629448305|ADS,434
ICD9:719.51,434
MDCTN:68084002911|ADS,434
MDCTN:67544019430|ADS,434
MDCTN:29132,434
ICD9:88.01,434
ICD10:T36.8X5A,433
ICD9:799.9,433
ICD10:H93.13,433
MDCTN:12736,433
ICD9:172.4,433
MDCTN:27491,433
CPT:84153,433
ICD9:57.94,433
CLIN|890|ADS,433
MDCTN:126705,433
ICD9:253.1,433
ICD9:453.50,432
ICD9:793.5,432
MDCTN:00456404001|ADS,432
ICD9:722.93,432
CPT:73221,432
ICD10:Z11.1,432
ICD9:659.61,432
ICD10:C57.00,432
ICD10:L29.8,432
ICD9:574.10,432
ICD9:V12.69,431
ICD9:273.2,431
ICD10:K31.9,431
ICD10:K22.0,431
MDCTN:19691,431
MDCTN:58864084930|ADS,430
ICD10:F60.9,430
MDCTN:31239,430
ICD10:H93.19,430
DEPT|1070011001044|EPIC,430
MDCTN:66267020530|ADS,430
MDCTN:67544019980|ADS,430
MDCTN:2608,430
ICD10:5A2204Z,430
CPT:90966,430
DEPT|1061031420052|EPIC,430
MDCTN:34484,430
ICD9:88.73,430
ICD9:454.1,429
ICD10:C50.112,429
ICD9:V85.32,429
ICD9:75.34,429
ICD10:Q35.9,429
ICD9:922.1,429
CPT:96040,428
ICD10:Z79.810,428
CPT:43248,428
MDCTN:00074518211|ADS,428
MDCTN:32763,428
MDCTN:66685070301|ADS,428
ICD9:238.1,428
MDCTN:27634,428
ICD10:T86.812,428
ICD10:I71.9,428
MDCTN:40841461,428
ICD10:C34.2,427
CPT:92285,427
DEPT|1010320001002|EPIC,427
LOINC:2334-1,427
CPT:49424,427
ICD10:L70.0,427
MDCTN:49702020218|ADS,427
MDCTN:00071041813|ADS,427
CLIN|671|ADS,427
LOINC:13362-9,427
MDCTN:35839,426
LOINC:4057-6,426
ICD9:51.23,426
DEPT|1070103345023|EPIC,426
MDCTN:40840292,426
MDCTN:68387012830|ADS,426
ICD9:V13.29,426
CPT:31288,426
LOINC:32763-5,426
ICD9:535.60,426
MDCTN:28196,426
ICD10:T81.89XD,426
MDCTN:68308015260|ADS,426
ICD9:V29.0,426
MDCTN:68382005410|ADS,426
ICD10:C79.2,425
ICD9:648.13,425
MDCTN:50458009405|ADS,425
ICD10:G40.901,425
ICD9:478.31,425
ICD9:959.4,425
ICD9:V72.40,425
NURS|NBN|ADS,425
DEPT|1070133320554|EPIC,425
ICD10:M72.0,425
ICD9:285.8,425
ICD10:M79.674,425
MDCTN:29268,425
ICD10:M25.579,424
MDCTN:11087,424
MDCTN:00054430125|ADS,424
ICD9:565.0,424
MDCTN:41147,424
PYR:405,424
ICD10:G47.34,424
ICD9:V62.85,424
CPT:74150,424
ICD9:V13.3,424
ICD9:451.19,424
MDCTN:68084011211|ADS,424
MDCTN:68387042045|ADS,424
ICD10:N13.6,424
MDCTN:40849113,423
MDCTN:89286,423
DEPT|1070193360002|EPIC,423
MDCTN:3758,423
MDCTN:178839,423
MDCTN:68387055560|ADS,422
MDCTN:10939004311|ADS,422
ICD9:04.81,422
MDCTN:66267094520|ADS,422
ICD10:N30.90,422
MDCTN:400457,422
MDCTN:68462010230|ADS,422
ICD9:202.10,422
ICD9:703.8,421
ICD10:O09.523,421
MDCTN:21831,421
ICD9:753.11,421
MDCTN:27635,421
ICD10:D49.0,421
ICD9:446.5,421
ICD10:M43.10,421
ICD10:L20.9,421
LOINC:5811-5,420
MDCTN:68382079401|ADS,420
MDCTN:408007741,420
CPT:93505,420
ICD10:G57.91,420
ICD10:G91.9,420
MDCTN:81474,420
MDCTN:400232,420
MDCTN:33111,420
ICD10:K31.1,420
CPT:51797,420
ICD10:J00,420
MDCTN:10163,420
ICD10:I69.359,420
MDCTN:54868428704|ADS,420
ICD10:Z33.1,420
DEPT|1070253001001|EPIC,420
ICD9:695.9,419
MDCTN:40009,419
MDCTN:9973,419
MDCTN:117077,419
ICD10:M45.9,419
CPT:64493,419
ICD9:478.6,419
ICD9:V10.07,419
ICD10:D45,419
MDCTN:34371,419
DEPT|1030391021001|EPIC,419
MDCTN:25530,418
ICD9:367.9,418
MDCTN:68645030059|ADS,418
MDCTN:40840236,417
ICD10:K43.0,417
ICD9:626.9,417
ICD10:C37,417
MDCTN:40840621,416
DEPT|1070193390021|EPIC,416
DEPT|1070295001008|EPIC,416
MDCTN:59011043020|ADS,416
ICD9:724.03,416
MDCTN:67544048090|ADS,416
MDCTN:59746017110|ADS,416
MDCTN:27662,416
ICD9:362.57,416
HCPCS:G0180,416
ICD9:288.3,416
MDCTN:39301,415
ICD10:M54.81,415
DEPT|1070011360008|EPIC,415
ICD9:V72.82,415
ICD10:I82.611,415
ICD9:362.83,415
ICD10:N20.2,415
CPT:75710,415
MDCTN:68180051202|ADS,414
ICD9:V42.2,414
MDCTN:87834,414
MDCTN:67544056980|ADS,414
ICD10:W57.XXXA,413
MDCTN:9289,413
MDCTN:11368,413
CPT:2010F,413
CPT:93459,413
CLIN|396|ADS,413
CLIN|009|ADS,413
MDCTN:81461,413
ICD9:V30.01,413
MDCTN:63629377403|ADS,412
MDCTN:66267097315|ADS,412
MDCTN:37659,412
ICD10:H91.91,412
CPT:51741,412
ICD9:290.40,412
MDCTN:10685,412
ICD10:K66.1,412
ICD10:T86.09,412
MDCTN:5595,411
MDCTN:00074706811|ADS,411
ICD9:786.06,411
ICD10:D05.11,411
CLIN|424|ADS,411
MDCTN:163123,411
CPT:4045F,411
MDCTN:400458,411
ICD10:R57.9,411
MDCTN:10742,411
ICD10:N13.8,411
ICD9:907.0,410
ICD9:99.24,410
ICD10:T31.0,410
DEPT|1070011330187|EPIC,410
ICD9:386.00,410
ICD9:338.21,410
ICD9:196.0,410
ICD10:M65.9,410
MDCTN:67544091860|ADS,410
ICD9:786.03,409
DEPT|1070193001006|EPIC,409
MDCTN:107829,409
ICD10:K90.9,409
DEPT|1070189001002|EPIC,409
MDCTN:400356,409
CLIN|259|ADS,409
MDCTN:10810,409
MDCTN:40840045,408
MDCTN:40840099,408
MDCTN:40849114,408
CPT:97530,408
ICD10:0W9930Z,408
ICD9:053.19,408
ICD9:V54.11,408
ICD9:537.0,408
MDCTN:67253026411|ADS,408
MDCTN:00172444160|ADS,408
ICD9:730.07,408
MDCTN:116735,408
MDCTN:40841343,408
MDCTN:10218,408
MDCTN:29518,407
ICD9:998.6,407
ICD10:C50.011,407
ICD10:I95.2,407
ICD10:R20.8,407
ICD9:289.9,407
ICD9:785.59,407
ICD10:Z89.411,407
MDCTN:68387026060|ADS,406
DEPT|1070186345017|EPIC,406
MDCTN:99,406
ICD9:V85.30,406
ICD9:238.76,406
CPT:93976,406
MDCTN:3578,406
ICD9:425.8,406
ICD10:M31.6,406
CLIN|167|ADS,406
DEPT|1060031360004|EPIC,406
ICD10:M79.652,406
ICD9:V60.2,406
ICD9:734,406
ICD10:Z89.412,406
MDCTN:79854000732|ADS,406
MDCTN:19226,406
MDCTN:19436,406
ICD10:G40.109,405
MDCTN:5040,405
ICD10:Z79.818,405
MDCTN:8970,405
ICD10:M87.9,405
CPT:20552,405
MDCTN:850,405
ICD10:Q75.0,405
MDCTN:00173013555|ADS,405
MDCTN:4080070404,405
DEPT|1070012001017|EPIC,405
MDCTN:171887,405
ICD10:Z80.1,405
MDCTN:40841075,405
ICD9:794.2,404
MDCTN:107668,404
ICD10:L98.8,404
MDCTN:00093416173|ADS,404
MDCTN:00904404360|ADS,404
MDCTN:32329,404
ICD10:A49.9,404
MDCTN:52959056901|ADS,404
MDCTN:19733,404
DEPT|1031307001001|EPIC,403
HCPCS:J2930,403
MDCTN:9080,403
DEPT|1070295360005|EPIC,403
ICD9:410.72,403
LOINC:44357-2,403
ICD10:P27.1,403
ICD10:K80.10,403
ICD10:Z46.6,403
ICD10:K94.13,403
ICD10:Z30.9,403
MDCTN:50458009205|ADS,402
LOINC:5763-8,402
MDCTN:68382005510|ADS,402
ICD10:A41.89,402
MDCTN:66267031830|ADS,402
ICD9:227.0,402
MDCTN:00228212710|ADS,402
MDCTN:54868526500|ADS,402
ICD10:R22.9,402
ICD9:304.10,402
ICD10:R76.11,402
MDCTN:63629398201|ADS,402
CPT:27096,402
CLIN|896|ADS,402
ICD9:727.51,401
CPT:96415,401
MDCTN:107660,401
ICD10:K04.7,401
CPT:11721,401
MDCTN:18290,401
DEPT|1070011345036|EPIC,401
MDCTN:66689003950|ADS,400
ICD9:727.04,400
ICD10:C78.5,400
MDCTN:40849052,400
ICD10:I97.89,400
MDCTN:3428,400
MDCTN:68387066290|ADS,400
MDCTN:400495,400
CPT:45381,400
CPT:94260,400
ICD10:I31.4,400
MDCTN:6660,400
ICD9:726.73,400
ICD10:T86.818,400
ICD10:O99.213,400
MDCTN:54569383500|ADS,400
MDCTN:30807,399
MDCTN:00085113201|ADS,399
MDCTN:11577,399
ICD9:707.05,399
ICD9:37.34,399
MDCTN:27472,399
ICD10:Z85.818,399
ICD10:Z96.89,398
MDCTN:63739035401|ADS,398
MDCTN:54868441101|ADS,398
HCPCS:J1071,398
MDCTN:4749,398
ICD9:720.0,398
MDCTN:68071043330|ADS,398
NURS|4ADU|ADS,398
ICD10:E80.7,398
MDCTN:67544075715|ADS,398
ICD9:351.0,397
MDCTN:35625,397
ICD9:208.90,397
ICD9:910.0,397
CPT:10061,397
MDCTN:177387,397
CPT:93923,397
ICD10:P74.3,397
ICD9:249.80,397
ICD10:R27.0,397
ICD9:338.28,397
ICD10:M75.81,397
MDCTN:60258085010|ADS,396
MDCTN:127739,396
ICD10:L02.31,396
ICD9:996.61,396
ICD10:K57.20,396
PYR:707,396
MDCTN:67544019699|ADS,396
MDCTN:62515071825|ADS,396
MDCTN:76783,396
ICD10:K80.50,396
MDCTN:6654,396
CLIN|550|ADS,396
ICD10:I71.01,396
ICD10:T81.32XA,396
CLIN|325|ADS,395
ICD10:C40.21,395
MDCTN:40849184,395
MDCTN:400023,395
ICD9:V58.1,395
ICD9:275.02,395
MDCTN:00085175801|ADS,394
MDCTN:5112,394
DEPT|1060125001048|EPIC,394
MDCTN:68382006916|ADS,394
ICD10:Q89.8,394
MDCTN:35356010820|ADS,394
DEPT|1070042360004|EPIC,394
CPT:93298,394
ICD9:426.9,394
CPT:90804,394
ICD9:682.4,394
ICD10:Z87.74,394
MDCTN:126420,394
MDCTN:96295011833|ADS,394
MDCTN:10900,394
MDCTN:9928,393
DEPT|1070149360001|EPIC,393
ICD9:V65.42,393
DEPT|1070011001071|EPIC,393
LOINC:5795-0,393
CPT:58100,393
LOINC:593-4,393
CPT:20600,393
ICD10:M86.171,393
ICD10:T87.89,393
ICD9:535.40,393
MDCTN:10747,393
LOINC:30376-8,393
CPT:17250,393
ICD9:727.00,392
CPT:76817,392
MDCTN:40840096,392
MDCTN:35356033500|ADS,392
CPT:77470,392
MDCTN:94447,392
ICD9:421.0,392
CLIN|840|ADS,392
ICD10:S30.1XXA,392
MDCTN:54569248801|ADS,392
MDCTN:68387013090|ADS,392
ICD10:I37.1,392
CPT:99140,392
MDCTN:54569463100|ADS,392
MDCTN:58864051460|ADS,392
CLIN|484|ADS,392
MDCTN:29348,392
LOINC:1834-1,391
MDCTN:41545,391
ICD9:200.10,391
MDCTN:567,391
ICD10:I83.12,391
MDCTN:7666,391
MDCTN:40841095,391
ICD9:218.1,390
ICD10:M46.1,390
MDCTN:62559016501|ADS,390
ICD9:710.4,390
ICD9:529.8,390
ICD9:997.60,390
ICD10:G91.1,390
MDCTN:58914001210|ADS,390
ICD9:279.49,390
DEPT|1061076417001|EPIC,390
MDCTN:40841119,390
ICD9:780.94,390
MDCTN:60505366303|ADS,390
MDCTN:10877,390
ICD10:R93.7,390
ICD9:727.61,389
MDCTN:5086,389
MDCTN:15738,389
MDCTN:16218,389
CPT:58300,389
ICD10:M50.32,389
ICD10:K86.2,389
ICD10:E06.3,389
MDCTN:76675,389
ICD9:716.97,389
ICD9:682.5,389
ICD10:J22,389
MDCTN:40840156,388
ICD10:D68.2,388
MDCTN:99620,388
LOINC:6833-8,388
MDCTN:68387039042|ADS,388
ICD9:879.8,388
MDCTN:67544064980|ADS,388
MDCTN:54569423000|ADS,388
MDCTN:40321,387
ICD9:359.81,387
ICD10:K50.919,387
MDCTN:25108,387
ICD9:998.2,387
ICD10:009U3ZX,387
LOINC:7384-1,387
MDCTN:8639,387
CPT:93227,387
ICD10:K81.9,387
ICD9:00.41,387
LOINC:30437-8,387
MDCTN:6544,387
ICD10:J15.8,386
ICD10:L03.032,386
ICD9:723.8,386
MDCTN:33083,386
MDCTN:00054429725|ADS,386
ICD9:V62.0,386
ICD9:V15.01,386
MDCTN:9836,385
MDCTN:40840136,385
DEPT|1030297006001|EPIC,385
MDCTN:127571,385
ICD10:E27.49,385
ICD9:V72.85,385
ICD9:362.03,385
ICD10:H81.10,385
ICD9:560.81,385
ICD10:D70.0,384
MDCTN:40849054,384
ICD9:90.59,384
MDCTN:49938010130|ADS,384
DEPT|1070431362001|EPIC,384
MDCTN:68382009816|ADS,384
ICD9:V23.41,384
MDCTN:54868142901|ADS,384
ICD9:239.6,384
CLIN|384|ADS,384
MDCTN:33008,384
MDCTN:2401,384
MDCTN:2568,384
ICD9:343.0,384
MDCTN:34372,384
ICD10:I70.213,384
ICD9:794.4,383
ICD9:V13.51,383
MDCTN:14550,383
ICD10:T86.290,383
ICD9:V15.51,383
ICD9:603.9,382
MDCTN:98312,382
PYR:302,382
MDCTN:68645015159|ADS,382
MDCTN:32482,382
DEPT|1080405474001|EPIC,382
MDCTN:00378022201|ADS,382
MDCTN:55289001130|ADS,382
ICD9:793.99,382
DEPT|1070100375101|EPIC,381
ICD10:O09.521,381
ICD9:85.23,381
MDCTN:31530,381
MDCTN:10135012301|ADS,381
ICD10:Z85.05,381
ICD9:136.9,381
ICD9:279.9,381
ICD10:L89.893,381
MDCTN:27023,381
ICD10:D48.1,381
CPT:95816,381
DEPT|1070011001010|EPIC,381
ICD10:R40.4,380
MDCTN:00093310905|ADS,380
ICD9:425.11,380
MDCTN:54868388100|ADS,380
ICD10:J84.112,380
DEPT|1010322005001|EPIC,380
CLIN|438|ADS,380
ICD10:I27.9,380
ICD10:G04.90,379
MDCTN:50458030001|ADS,379
ICD9:86.27,379
ICD10:C85.89,379
ICD10:I25.84,379
ICD9:787.2,379
ICD10:R93.2,379
MDCTN:40800908,378
ICD9:701.5,378
MDCTN:9063,378
MDCTN:54868125901|ADS,378
ICD9:461.0,378
ICD9:410.92,378
LOINC:6098-8,378
CLIN|306|ADS,378
MDCTN:60505085003|ADS,378
ICD9:V58.42,378
ICD9:995.93,378
ICD10:N13.1,378
ICD10:M48.07,377
CPT:92020,377
ICD10:C22.1,377
ICD9:277.89,377
MDCTN:36982,377
MDCTN:91534,377
ICD10:S72.002A,377
ICD10:R58,377
ICD10:A49.8,377
ICD10:M76.62,377
ICD9:459.0,376
ICD10:L97.511,376
ICD9:648.03,376
DEPT|1041371001004|EPIC,376
MDCTN:8968,376
ICD9:V13.59,376
CLIN|24A|ADS,376
LOINC:34571-0,376
ICD10:Q02,376
ICD9:078.11,376
ICD10:E11.36,376
ICD10:F32.1,376
ICD9:436,376
MDCTN:78310,376
MDCTN:98408,375
MDCTN:107661,375
ICD10:C67.8,375
ICD9:277.7,375
ICD9:733.82,375
ICD9:916.0,375
ICD10:Z99.3,375
DEPT|1040076100003|EPIC,375
ICD9:998.89,375
ICD9:780.1,375
MDCTN:68071035291|ADS,374
MDCTN:00186502031|ADS,374
MDCTN:66267098622|ADS,374
MDCTN:65862001401|ADS,374
ICD9:031.0,374
MDCTN:23123,374
MDCTN:63323004401|ADS,374
ICD9:304.30,374
MDCTN:113631,373
MDCTN:9166,373
ICD10:B18.1,373
ICD9:255.8,373
MDCTN:00310027110|ADS,372
MDCTN:40840798,372
ICD9:81.91,372
ICD9:V72.41,372
LOINC:8117-4,372
ICD10:E10.21,372
MDCTN:68084062365|ADS,372
ICD9:041.6,372
ICD9:873.42,372
LOINC:1952-1,372
MDCTN:51079000720|ADS,372
MDCTN:10581,372
ICD9:E849.5,372
MDCTN:00078024615|ADS,372
ICD10:C76.2,371
MDCTN:11419,371
CPT:93272,371
MDCTN:400041,371
MDCTN:38270,371
ICD10:R13.19,371
ICD10:F99,371
ICD10:F79,371
DEPT|1070100370001|EPIC,371
MDCTN:106773,371
MDCTN:40841623,371
MDCTN:5944,370
MDCTN:54569604002|ADS,370
MDCTN:11395,370
ICD9:959.5,370
MDCTN:54569565600|ADS,370
CPT:93990,370
ICD9:426.2,370
ICD9:948.00,370
ICD10:F98.8,370
MDCTN:00074433902|ADS,370
DEPT|1010323008005|EPIC,370
MDCTN:54868583500|ADS,370
ICD9:V55.0,370
MDCTN:65580064371|ADS,370
MDCTN:00078024815|ADS,370
ICD10:C78.89,370
MDCTN:64679092502|ADS,370
MDCTN:28968,370
ICD9:779.81,370
MDCTN:11252,369
MDCTN:9167,369
ICD9:905.4,369
MDCTN:3901,369
ICD9:997.62,369
ICD10:E88.01,369
MDCTN:28351,369
CPT:46930,369
ICD9:447.70,369
DEPT|1041390360001|EPIC,368
ICD9:374.87,368
CPT:77421,368
DEPT|1070193390008|EPIC,368
MDCTN:21848,368
ICD10:I51.3,368
ICD9:V18.19,368
DEPT|1071031362998|EPIC,368
CPT:99251,368
ICD10:E10.649,368
MDCTN:40841140,368
LOINC:53938-7,368
MDCTN:40900,367
Z38.00,367
CPT:93017,367
DEPT|1070015335202|EPIC,367
MDCTN:7579,367
LOINC:2742-5,367
MDCTN:68387011930|ADS,366
ICD10:5A1935Z,366
MDCTN:58864074730|ADS,366
DEPT|1070011001023|EPIC,366
ICD9:718.44,366
ICD9:728.2,366
MDCTN:00487990130|ADS,366
MDCTN:00378046401|ADS,366
CLIN|421|ADS,365
MDCTN:21157,365
LOINC:32998-7,365
ICD10:R93.4,365
ICD10:T86.01,365
ICD10:K56.0,364
CPT:97113,364
MDCTN:76282020730|ADS,364
MDCTN:00406051201|ADS,364
MDCTN:63629457801|ADS,364
MDCTN:54569615600|ADS,364
CPT:90474,364
CPT:99397,364
ICD10:M43.17,364
LOINC:5631-7,364
MDCTN:126012,364
MDCTN:10735,364
DEPT|1030249008001|EPIC,364
ICD9:574.00,364
DEPT|1020132001003|EPIC,363
ICD10:C72.9,363
ICD9:556.6,363
ICD9:337.9,363
ICD10:C51.9,363
ICD10:H66.92,363
MDCTN:6745,363
MDCTN:40449,362
MDCTN:59011045410|ADS,362
MDCTN:49614000011|ADS,362
ICD10:M79.675,362
MDCTN:24844,362
MDCTN:11145,361
CPT:33249,361
ICD10:N81.10,361
CPT:87210,361
DEPT|1031200001024|EPIC,361
MDCTN:693,361
ICD10:I82.622,361
CPT:64494,361
ICD9:250.63,361
ICD10:J15.211,361
ICD10:I78.0,361
CPT:72192,360
ICD9:654.23,360
ICD10:P91.2,360
ICD9:648.41,360
ICD9:V28.81,360
ICD10:T17.890A,360
ICD9:81.54,360
MDCTN:26952,360
CPT:93290,360
LOINC:6096-2,360
LOINC:6095-4,360
ICD10:L40.8,360
DEPT|1030352036002|EPIC,360
MDCTN:68462016505|ADS,360
MDCTN:400295,360
MDCTN:23376,360
ICD9:622.10,360
ICD10:K75.0,360
MDCTN:40849425,360
MDCTN:39222,359
MDCTN:40840789,359
CLIN|594|ADS,359
MDCTN:163801,359
MDCTN:163122,359
ICD10:R13.14,359
MDCTN:6492,359
LOINC:3969-3,359
DEPT|1031200001001|EPIC,359
ICD10:L97.419,358
ICD9:532.90,358
ICD9:36.15,358
MDCTN:55289086930|ADS,358
MDCTN:68585000612|ADS,358
MDCTN:68387066390|ADS,358
ICD9:528.01,358
DEPT|1070011376289|EPIC,358
LOINC:6025-1,358
MDCTN:40841187,358
MDCTN:60801000006|ADS,358
ICD9:550.92,358
LOINC:14336-2,357
DEPT|1070098345026|EPIC,357
ICD9:315.9,357
ICD9:464.4,357
ICD10:G44.89,357
LOINC:13964-2,357
MDCTN:14100,357
ICD10:Z88.7,357
MDCTN:10723,357
ICD9:742.2,357
MDCTN:1760,357
ICD9:394.0,357
ICD9:041.86,357
ICD9:608.86,357
ICD10:H35.81,356
MDCTN:9959,356
CPT:33508,356
ICD10:H10.13,356
MDCTN:59762491001|ADS,356
HCPCS:J1200,356
CPT:93571,356
MDCTN:95840,356
CPT:88348,356
ICD10:N35.9,356
MDCTN:76978,356
ICD10:R06.81,356
ICD10:R18.0,356
ICD10:M76.61,356
ICD10:C94.40,355
MDCTN:00173045301|ADS,355
MDCTN:40840332,355
ICD9:807.01,355
MDCTN:8182,355
ICD9:715.37,355
ICD9:642.03,355
ICD9:372.14,355
LOINC:19153-6,355
ICD10:R13.13,355
MDCTN:40841603,355
MDCTN:40841606,355
MDCTN:68462034105|ADS,354
ICD9:707.8,354
ICD9:V12.01,354
PYR:316,354
MDCTN:89389,354
ICD10:H52.4,354
MDCTN:163124,354
ICD10:C57.9,354
MDCTN:55289014879|ADS,354
ICD9:776.6,354
ICD9:V16.49,354
LOINC:6020-2,354
MDCTN:67544006160|ADS,354
ICD9:E849.9,354
ICD9:786.7,354
ICD10:Z86.74,353
ICD10:Z86.59,353
MDCTN:70324,353
ICD9:161.0,353
ICD10:Q30.0,353
ICD10:R27.8,353
ICD10:Z98.82,353
MDCTN:76784,353
MDCTN:400005,353
LOINC:6075-6,353
MDCTN:5755,352
ICD9:V42.83,352
MDCTN:67544005060|ADS,352
MDCTN:40840153,352
ICD9:282.42,352
ICD9:799.4,352
MDCTN:40849236,352
ICD9:787.29,352
MDCTN:00093854401|ADS,352
MDCTN:00172208960|ADS,352
MDCTN:27490,352
ICD9:583.89,352
MDCTN:67544054989|ADS,352
ICD10:Z96.612,352
ICD9:87.74,352
CLIN|437|ADS,352
ICD10:H92.09,352
MDCTN:00054458111|ADS,352
ICD9:369.00,351
MDCTN:25159,351
LOINC:13306-6,351
ICD9:V81.2,351
CPT:97804,351
CPT:29125,351
DEPT|1010323007001|EPIC,351
ICD10:C43.72,351
ICD9:V58.31,351
ICD10:I50.41,351
ICD10:M79.603,351
ICD9:E947.9,351
MDCTN:29388,351
MDCTN:9750,350
ICD10:M20.42,350
CPT:33533,350
MDCTN:68462036005|ADS,350
ICD10:H61.21,350
ICD9:733.49,350
MDCTN:68382022714|ADS,350
ICD10:C18.0,350
MDCTN:67544020880|ADS,350
MDCTN:00777310730|ADS,350
MDCTN:63629271203|ADS,350
ICD9:437.1,350
ICD9:813.42,350
MDCTN:67544015553|ADS,350
ICD9:453.85,349
ICD10:M20.12,349
ICD10:Z28.89,349
MDCTN:100878,349
MDCTN:12803,349
ICD10:L89.159,349
CPT:88108,349
ICD10:I45.2,349
LOINC:6041-8,349
ICD10:Z43.0,349
ICD10:S00.03XA,349
CPT:75625,349
ICD10:C83.70,349
MDCTN:1759,349
ICD9:307.1,349
MDCTN:40800144,348
MDCTN:9897,348
ICD10:E27.1,348
MDCTN:25997,348
ICD9:996.59,348
MDCTN:67544028060|ADS,348
ICD9:E819.9,348
MDCTN:67544011380|ADS,348
ICD10:N87.9,348
DEPT|1020059330175|EPIC,348
ICD10:K81.0,348
ICD10:R45.850,348
ICD9:V58.78,348
MDCTN:00078044005|ADS,348
ICD10:M75.51,348
ICD10:T14.90,348
ICD9:V45.69,348
ICD9:698.1,347
MDCTN:9223,347
ICD10:F31.32,347
CPT:84460,347
ICD9:V06.6,347
ICD10:M79.651,347
ICD9:283.2,347
LOINC:38547-6,347
MDCTN:105410,347
ICD9:367.20,347
ICD10:C49.0,347
ICD9:487.0,347
LOINC:6265-3,347
ICD9:88.49,347
ICD10:R93.3,347
CPT:87220,346
MDCTN:54569384200|ADS,346
MDCTN:00173034414|ADS,346
ICD9:112.84,346
MDCTN:66267016404|ADS,346
MDCTN:128227,346
MDCTN:68462016090|ADS,346
ICD10:F32.0,346
ICD10:D61.01,346
MDCTN:123131,345
CPT:73060,345
PYR:763,345
ICD9:579.9,345
MDCTN:125602,345
MDCTN:7665,345
DEPT|1070011375110|EPIC,345
ICD10:Z04.3,345
ICD10:B19.10,345
ICD10:B07.9,345
ICD10:I72.3,345
MDCTN:40841392,345
ICD10:I70.209,345
MDCTN:200007,345
PRNT_LOC|1034999|EPIC,345
ICD10:M54.89,344
ICD10:C50.811,344
MDCTN:162979,344
MDCTN:40840896,344
ICD9:307.81,344
LOINC:6244-8,344
MDCTN:27022,344
MDCTN:13979,344
ICD10:Z43.2,344
MDCTN:77173,344
DEPT|1030302003001|EPIC,344
ICD9:158.0,344
MDCTN:113475,343
ICD10:N94.9,343
ICD9:781.92,343
ICD9:V82.89,343
ICD10:H52.203,343
MDCTN:82177,343
ICD10:Z90.3,343
ICD10:H66.91,343
ICD9:605,343
MDCTN:10522,343
MDCTN:10226,343
ICD9:296.31,342
LOINC:8099-4,342
CLIN|26A|ADS,342
